entity,iso_code,date,indicator,value,continent,total_deaths,new_deaths,icu_patients,hosp_patients,hospital_beds_per_thousand,population
Australia,AUS,2021-04-25,Daily hospital occupancy per million,2.789,Oceania,928.0,0.0,1.0,73.0,3.84,26177410.0
Australia,AUS,2021-05-02,Daily ICU occupancy,1.0,Oceania,928.0,0.0,1.0,57.0,3.84,26177410.0
Australia,AUS,2021-05-02,Daily ICU occupancy per million,0.038,Oceania,928.0,0.0,1.0,57.0,3.84,26177410.0
Australia,AUS,2021-05-02,Daily hospital occupancy,57.0,Oceania,928.0,0.0,1.0,57.0,3.84,26177410.0
Australia,AUS,2021-05-02,Daily hospital occupancy per million,2.177,Oceania,928.0,0.0,1.0,57.0,3.84,26177410.0
Australia,AUS,2021-05-09,Daily ICU occupancy,2.0,Oceania,928.0,0.0,2.0,31.0,3.84,26177410.0
Australia,AUS,2021-05-09,Daily ICU occupancy per million,0.076,Oceania,928.0,0.0,2.0,31.0,3.84,26177410.0
Australia,AUS,2021-05-09,Daily hospital occupancy,31.0,Oceania,928.0,0.0,2.0,31.0,3.84,26177410.0
Australia,AUS,2021-05-09,Daily hospital occupancy per million,1.184,Oceania,928.0,0.0,2.0,31.0,3.84,26177410.0
Australia,AUS,2021-05-16,Daily ICU occupancy,3.0,Oceania,928.0,0.0,3.0,21.0,3.84,26177410.0
Australia,AUS,2021-05-16,Daily ICU occupancy per million,0.115,Oceania,928.0,0.0,3.0,21.0,3.84,26177410.0
Australia,AUS,2021-05-16,Daily hospital occupancy,21.0,Oceania,928.0,0.0,3.0,21.0,3.84,26177410.0
Australia,AUS,2021-05-16,Daily hospital occupancy per million,0.802,Oceania,928.0,0.0,3.0,21.0,3.84,26177410.0
Australia,AUS,2021-05-23,Daily ICU occupancy,1.0,Oceania,928.0,0.0,1.0,17.0,3.84,26177410.0
Australia,AUS,2021-05-23,Daily ICU occupancy per million,0.038,Oceania,928.0,0.0,1.0,17.0,3.84,26177410.0
Australia,AUS,2021-05-23,Daily hospital occupancy,17.0,Oceania,928.0,0.0,1.0,17.0,3.84,26177410.0
Australia,AUS,2021-05-23,Daily hospital occupancy per million,0.649,Oceania,928.0,0.0,1.0,17.0,3.84,26177410.0
Australia,AUS,2021-05-30,Daily ICU occupancy,1.0,Oceania,928.0,0.0,1.0,21.0,3.84,26177410.0
Australia,AUS,2021-05-30,Daily ICU occupancy per million,0.038,Oceania,928.0,0.0,1.0,21.0,3.84,26177410.0
Australia,AUS,2021-05-30,Daily hospital occupancy,21.0,Oceania,928.0,0.0,1.0,21.0,3.84,26177410.0
Australia,AUS,2021-05-30,Daily hospital occupancy per million,0.802,Oceania,928.0,0.0,1.0,21.0,3.84,26177410.0
Australia,AUS,2021-06-06,Daily ICU occupancy,0.0,Oceania,928.0,0.0,0.0,17.0,3.84,26177410.0
Australia,AUS,2021-06-06,Daily ICU occupancy per million,0.0,Oceania,928.0,0.0,0.0,17.0,3.84,26177410.0
Australia,AUS,2021-06-06,Daily hospital occupancy,17.0,Oceania,928.0,0.0,0.0,17.0,3.84,26177410.0
Australia,AUS,2021-06-06,Daily hospital occupancy per million,0.649,Oceania,928.0,0.0,0.0,17.0,3.84,26177410.0
Australia,AUS,2021-06-13,Daily ICU occupancy,1.0,Oceania,928.0,0.0,1.0,25.0,3.84,26177410.0
Australia,AUS,2021-06-13,Daily ICU occupancy per million,0.038,Oceania,928.0,0.0,1.0,25.0,3.84,26177410.0
Australia,AUS,2021-06-13,Daily hospital occupancy,25.0,Oceania,928.0,0.0,1.0,25.0,3.84,26177410.0
Australia,AUS,2021-06-13,Daily hospital occupancy per million,0.955,Oceania,928.0,0.0,1.0,25.0,3.84,26177410.0
Australia,AUS,2021-06-20,Daily ICU occupancy,1.0,Oceania,928.0,0.0,1.0,36.0,3.84,26177410.0
Australia,AUS,2021-06-20,Daily ICU occupancy per million,0.038,Oceania,928.0,0.0,1.0,36.0,3.84,26177410.0
Australia,AUS,2021-06-20,Daily hospital occupancy,36.0,Oceania,928.0,0.0,1.0,36.0,3.84,26177410.0
Australia,AUS,2021-06-20,Daily hospital occupancy per million,1.375,Oceania,928.0,0.0,1.0,36.0,3.84,26177410.0
Australia,AUS,2021-06-27,Daily ICU occupancy,2.0,Oceania,928.0,0.0,2.0,59.0,3.84,26177410.0
Australia,AUS,2021-06-27,Daily ICU occupancy per million,0.076,Oceania,928.0,0.0,2.0,59.0,3.84,26177410.0
Australia,AUS,2021-06-27,Daily hospital occupancy,59.0,Oceania,928.0,0.0,2.0,59.0,3.84,26177410.0
Australia,AUS,2021-06-27,Daily hospital occupancy per million,2.254,Oceania,928.0,0.0,2.0,59.0,3.84,26177410.0
Australia,AUS,2021-07-04,Daily ICU occupancy,7.0,Oceania,928.0,0.0,7.0,83.0,3.84,26177410.0
Australia,AUS,2021-07-04,Daily ICU occupancy per million,0.267,Oceania,928.0,0.0,7.0,83.0,3.84,26177410.0
Australia,AUS,2021-07-04,Daily hospital occupancy,83.0,Oceania,928.0,0.0,7.0,83.0,3.84,26177410.0
Australia,AUS,2021-07-04,Daily hospital occupancy per million,3.171,Oceania,928.0,0.0,7.0,83.0,3.84,26177410.0
Australia,AUS,2021-07-11,Daily ICU occupancy,20.0,Oceania,930.0,2.0,20.0,124.0,3.84,26177410.0
Australia,AUS,2021-07-11,Daily ICU occupancy per million,0.764,Oceania,930.0,2.0,20.0,124.0,3.84,26177410.0
Australia,AUS,2021-07-11,Daily hospital occupancy,124.0,Oceania,930.0,2.0,20.0,124.0,3.84,26177410.0
Australia,AUS,2021-07-11,Daily hospital occupancy per million,4.737,Oceania,930.0,2.0,20.0,124.0,3.84,26177410.0
Australia,AUS,2021-07-18,Daily ICU occupancy,26.0,Oceania,935.0,5.0,26.0,123.0,3.84,26177410.0
Australia,AUS,2021-07-18,Daily ICU occupancy per million,0.993,Oceania,935.0,5.0,26.0,123.0,3.84,26177410.0
Australia,AUS,2021-07-18,Daily hospital occupancy,123.0,Oceania,935.0,5.0,26.0,123.0,3.84,26177410.0
Australia,AUS,2021-07-18,Daily hospital occupancy per million,4.699,Oceania,935.0,5.0,26.0,123.0,3.84,26177410.0
Australia,AUS,2021-07-25,Daily ICU occupancy,47.0,Oceania,940.0,5.0,47.0,191.0,3.84,26177410.0
Australia,AUS,2021-07-25,Daily ICU occupancy per million,1.795,Oceania,940.0,5.0,47.0,191.0,3.84,26177410.0
Australia,AUS,2021-07-25,Daily hospital occupancy,191.0,Oceania,940.0,5.0,47.0,191.0,3.84,26177410.0
Australia,AUS,2021-07-25,Daily hospital occupancy per million,7.296,Oceania,940.0,5.0,47.0,191.0,3.84,26177410.0
Australia,AUS,2021-08-01,Daily ICU occupancy,59.0,Oceania,947.0,7.0,59.0,290.0,3.84,26177410.0
Australia,AUS,2021-08-01,Daily ICU occupancy per million,2.254,Oceania,947.0,7.0,59.0,290.0,3.84,26177410.0
Australia,AUS,2021-08-01,Daily hospital occupancy,290.0,Oceania,947.0,7.0,59.0,290.0,3.84,26177410.0
Australia,AUS,2021-08-01,Daily hospital occupancy per million,11.078,Oceania,947.0,7.0,59.0,290.0,3.84,26177410.0
Australia,AUS,2021-08-08,Daily ICU occupancy,70.0,Oceania,963.0,16.0,70.0,428.0,3.84,26177410.0
Australia,AUS,2021-08-08,Daily ICU occupancy per million,2.674,Oceania,963.0,16.0,70.0,428.0,3.84,26177410.0
Australia,AUS,2021-08-08,Daily hospital occupancy,428.0,Oceania,963.0,16.0,70.0,428.0,3.84,26177410.0
Australia,AUS,2021-08-08,Daily hospital occupancy per million,16.35,Oceania,963.0,16.0,70.0,428.0,3.84,26177410.0
Australia,AUS,2021-08-15,Daily ICU occupancy,69.0,Oceania,990.0,27.0,69.0,436.0,3.84,26177410.0
Australia,AUS,2021-08-15,Daily ICU occupancy per million,2.636,Oceania,990.0,27.0,69.0,436.0,3.84,26177410.0
Australia,AUS,2021-08-15,Daily hospital occupancy,436.0,Oceania,990.0,27.0,69.0,436.0,3.84,26177410.0
Australia,AUS,2021-08-15,Daily hospital occupancy per million,16.656,Oceania,990.0,27.0,69.0,436.0,3.84,26177410.0
Australia,AUS,2021-08-22,Daily ICU occupancy,111.0,Oceania,1012.0,22.0,111.0,641.0,3.84,26177410.0
Australia,AUS,2021-08-22,Daily ICU occupancy per million,4.24,Oceania,1012.0,22.0,111.0,641.0,3.84,26177410.0
Australia,AUS,2021-08-22,Daily hospital occupancy,641.0,Oceania,1012.0,22.0,111.0,641.0,3.84,26177410.0
Australia,AUS,2021-08-22,Daily hospital occupancy per million,24.487,Oceania,1012.0,22.0,111.0,641.0,3.84,26177410.0
Australia,AUS,2021-08-29,Daily ICU occupancy,155.0,Oceania,1032.0,20.0,155.0,926.0,3.84,26177410.0
Australia,AUS,2021-08-29,Daily ICU occupancy per million,5.921,Oceania,1032.0,20.0,155.0,926.0,3.84,26177410.0
Australia,AUS,2021-08-29,Daily hospital occupancy,926.0,Oceania,1032.0,20.0,155.0,926.0,3.84,26177410.0
Australia,AUS,2021-08-29,Daily hospital occupancy per million,35.374,Oceania,1032.0,20.0,155.0,926.0,3.84,26177410.0
Australia,AUS,2021-09-05,Daily ICU occupancy,204.0,Oceania,1084.0,52.0,204.0,1191.0,3.84,26177410.0
Australia,AUS,2021-09-05,Daily ICU occupancy per million,7.793,Oceania,1084.0,52.0,204.0,1191.0,3.84,26177410.0
Australia,AUS,2021-09-05,Daily hospital occupancy,1191.0,Oceania,1084.0,52.0,204.0,1191.0,3.84,26177410.0
Australia,AUS,2021-09-05,Daily hospital occupancy per million,45.497,Oceania,1084.0,52.0,204.0,1191.0,3.84,26177410.0
Australia,AUS,2021-09-12,Daily ICU occupancy,263.0,Oceania,1140.0,56.0,263.0,1373.0,3.84,26177410.0
Australia,AUS,2021-09-12,Daily ICU occupancy per million,10.047,Oceania,1140.0,56.0,263.0,1373.0,3.84,26177410.0
Australia,AUS,2021-09-12,Daily hospital occupancy,1373.0,Oceania,1140.0,56.0,263.0,1373.0,3.84,26177410.0
Australia,AUS,2021-09-12,Daily hospital occupancy per million,52.45,Oceania,1140.0,56.0,263.0,1373.0,3.84,26177410.0
Australia,AUS,2021-09-19,Daily ICU occupancy,297.0,Oceania,1217.0,77.0,297.0,1442.0,3.84,26177410.0
Australia,AUS,2021-09-19,Daily ICU occupancy per million,11.346,Oceania,1217.0,77.0,297.0,1442.0,3.84,26177410.0
Australia,AUS,2021-09-19,Daily hospital occupancy,1442.0,Oceania,1217.0,77.0,297.0,1442.0,3.84,26177410.0
Australia,AUS,2021-09-19,Daily hospital occupancy per million,55.086,Oceania,1217.0,77.0,297.0,1442.0,3.84,26177410.0
Australia,AUS,2021-09-26,Daily ICU occupancy,292.0,Oceania,1312.0,95.0,292.0,1538.0,3.84,26177410.0
Australia,AUS,2021-09-26,Daily ICU occupancy per million,11.155,Oceania,1312.0,95.0,292.0,1538.0,3.84,26177410.0
Australia,AUS,2021-09-26,Daily hospital occupancy,1538.0,Oceania,1312.0,95.0,292.0,1538.0,3.84,26177410.0
Australia,AUS,2021-09-26,Daily hospital occupancy per million,58.753,Oceania,1312.0,95.0,292.0,1538.0,3.84,26177410.0
Australia,AUS,2021-10-03,Daily ICU occupancy,296.0,Oceania,1422.0,110.0,296.0,1496.0,3.84,26177410.0
Australia,AUS,2021-10-03,Daily ICU occupancy per million,11.307,Oceania,1422.0,110.0,296.0,1496.0,3.84,26177410.0
Australia,AUS,2021-10-03,Daily hospital occupancy,1496.0,Oceania,1422.0,110.0,296.0,1496.0,3.84,26177410.0
Australia,AUS,2021-10-03,Daily hospital occupancy per million,57.149,Oceania,1422.0,110.0,296.0,1496.0,3.84,26177410.0
Australia,AUS,2021-10-10,Daily ICU occupancy,296.0,Oceania,1541.0,119.0,296.0,1492.0,3.84,26177410.0
Australia,AUS,2021-10-10,Daily ICU occupancy per million,11.307,Oceania,1541.0,119.0,296.0,1492.0,3.84,26177410.0
Australia,AUS,2021-10-10,Daily hospital occupancy,1492.0,Oceania,1541.0,119.0,296.0,1492.0,3.84,26177410.0
Australia,AUS,2021-10-10,Daily hospital occupancy per million,56.996,Oceania,1541.0,119.0,296.0,1492.0,3.84,26177410.0
Australia,AUS,2021-10-17,Daily ICU occupancy,297.0,Oceania,1646.0,105.0,297.0,1502.0,3.84,26177410.0
Australia,AUS,2021-10-17,Daily ICU occupancy per million,11.346,Oceania,1646.0,105.0,297.0,1502.0,3.84,26177410.0
Australia,AUS,2021-10-17,Daily hospital occupancy,1502.0,Oceania,1646.0,105.0,297.0,1502.0,3.84,26177410.0
Australia,AUS,2021-10-17,Daily hospital occupancy per million,57.378,Oceania,1646.0,105.0,297.0,1502.0,3.84,26177410.0
Australia,AUS,2021-10-24,Daily ICU occupancy,278.0,Oceania,1754.0,108.0,278.0,1317.0,3.84,26177410.0
Australia,AUS,2021-10-24,Daily ICU occupancy per million,10.62,Oceania,1754.0,108.0,278.0,1317.0,3.84,26177410.0
Australia,AUS,2021-10-24,Daily hospital occupancy,1317.0,Oceania,1754.0,108.0,278.0,1317.0,3.84,26177410.0
Australia,AUS,2021-10-24,Daily hospital occupancy per million,50.311,Oceania,1754.0,108.0,278.0,1317.0,3.84,26177410.0
Australia,AUS,2021-10-31,Daily ICU occupancy,216.0,Oceania,1866.0,112.0,216.0,1068.0,3.84,26177410.0
Australia,AUS,2021-10-31,Daily ICU occupancy per million,8.251,Oceania,1866.0,112.0,216.0,1068.0,3.84,26177410.0
Australia,AUS,2021-10-31,Daily hospital occupancy,1068.0,Oceania,1866.0,112.0,216.0,1068.0,3.84,26177410.0
Australia,AUS,2021-10-31,Daily hospital occupancy per million,40.799,Oceania,1866.0,112.0,216.0,1068.0,3.84,26177410.0
Australia,AUS,2021-11-07,Daily ICU occupancy,140.0,Oceania,1963.0,97.0,140.0,835.0,3.84,26177410.0
Australia,AUS,2021-11-07,Daily ICU occupancy per million,5.348,Oceania,1963.0,97.0,140.0,835.0,3.84,26177410.0
Australia,AUS,2021-11-07,Daily hospital occupancy,835.0,Oceania,1963.0,97.0,140.0,835.0,3.84,26177410.0
Australia,AUS,2021-11-07,Daily hospital occupancy per million,31.898,Oceania,1963.0,97.0,140.0,835.0,3.84,26177410.0
Australia,AUS,2021-11-14,Daily ICU occupancy,181.0,Oceania,2029.0,66.0,181.0,615.0,3.84,26177410.0
Australia,AUS,2021-11-14,Daily ICU occupancy per million,6.914,Oceania,2029.0,66.0,181.0,615.0,3.84,26177410.0
Australia,AUS,2021-11-14,Daily hospital occupancy,615.0,Oceania,2029.0,66.0,181.0,615.0,3.84,26177410.0
Australia,AUS,2021-11-14,Daily hospital occupancy per million,23.494,Oceania,2029.0,66.0,181.0,615.0,3.84,26177410.0
Australia,AUS,2021-11-21,Daily ICU occupancy,130.0,Oceania,2110.0,81.0,130.0,564.0,3.84,26177410.0
Australia,AUS,2021-11-21,Daily ICU occupancy per million,4.966,Oceania,2110.0,81.0,130.0,564.0,3.84,26177410.0
Australia,AUS,2021-11-21,Daily hospital occupancy,564.0,Oceania,2110.0,81.0,130.0,564.0,3.84,26177410.0
Australia,AUS,2021-11-21,Daily hospital occupancy per million,21.545,Oceania,2110.0,81.0,130.0,564.0,3.84,26177410.0
Australia,AUS,2021-11-28,Daily ICU occupancy,126.0,Oceania,2166.0,56.0,126.0,542.0,3.84,26177410.0
Australia,AUS,2021-11-28,Daily ICU occupancy per million,4.813,Oceania,2166.0,56.0,126.0,542.0,3.84,26177410.0
Australia,AUS,2021-11-28,Daily hospital occupancy,542.0,Oceania,2166.0,56.0,126.0,542.0,3.84,26177410.0
Australia,AUS,2021-11-28,Daily hospital occupancy per million,20.705,Oceania,2166.0,56.0,126.0,542.0,3.84,26177410.0
Australia,AUS,2021-12-05,Daily ICU occupancy,118.0,Oceania,2218.0,52.0,118.0,562.0,3.84,26177410.0
Australia,AUS,2021-12-05,Daily ICU occupancy per million,4.508,Oceania,2218.0,52.0,118.0,562.0,3.84,26177410.0
Australia,AUS,2021-12-05,Daily hospital occupancy,562.0,Oceania,2218.0,52.0,118.0,562.0,3.84,26177410.0
Australia,AUS,2021-12-05,Daily hospital occupancy per million,21.469,Oceania,2218.0,52.0,118.0,562.0,3.84,26177410.0
Australia,AUS,2021-12-12,Daily ICU occupancy,142.0,Oceania,2254.0,36.0,142.0,569.0,3.84,26177410.0
Australia,AUS,2021-12-12,Daily ICU occupancy per million,5.425,Oceania,2254.0,36.0,142.0,569.0,3.84,26177410.0
Australia,AUS,2021-12-12,Daily hospital occupancy,569.0,Oceania,2254.0,36.0,142.0,569.0,3.84,26177410.0
Australia,AUS,2021-12-12,Daily hospital occupancy per million,21.736,Oceania,2254.0,36.0,142.0,569.0,3.84,26177410.0
Australia,AUS,2021-12-19,Daily ICU occupancy,151.0,Oceania,2308.0,54.0,151.0,754.0,3.84,26177410.0
Australia,AUS,2021-12-19,Daily ICU occupancy per million,5.768,Oceania,2308.0,54.0,151.0,754.0,3.84,26177410.0
Australia,AUS,2021-12-19,Daily hospital occupancy,754.0,Oceania,2308.0,54.0,151.0,754.0,3.84,26177410.0
Australia,AUS,2021-12-19,Daily hospital occupancy per million,28.803,Oceania,2308.0,54.0,151.0,754.0,3.84,26177410.0
Australia,AUS,2021-12-26,Daily ICU occupancy,179.0,Oceania,2377.0,69.0,179.0,1000.0,3.84,26177410.0
Australia,AUS,2021-12-26,Daily ICU occupancy per million,6.838,Oceania,2377.0,69.0,179.0,1000.0,3.84,26177410.0
Australia,AUS,2021-12-26,Daily hospital occupancy,1000.0,Oceania,2377.0,69.0,179.0,1000.0,3.84,26177410.0
Australia,AUS,2021-12-26,Daily hospital occupancy per million,38.201,Oceania,2377.0,69.0,179.0,1000.0,3.84,26177410.0
Australia,AUS,2022-01-02,Daily ICU occupancy,217.0,Oceania,2480.0,103.0,217.0,2003.0,3.84,26177410.0
Australia,AUS,2022-01-02,Daily ICU occupancy per million,8.29,Oceania,2480.0,103.0,217.0,2003.0,3.84,26177410.0
Australia,AUS,2022-01-02,Daily hospital occupancy,2003.0,Oceania,2480.0,103.0,217.0,2003.0,3.84,26177410.0
Australia,AUS,2022-01-02,Daily hospital occupancy per million,76.516,Oceania,2480.0,103.0,217.0,2003.0,3.84,26177410.0
Australia,AUS,2022-01-09,Daily ICU occupancy,325.0,Oceania,2699.0,219.0,325.0,3523.0,3.84,26177410.0
Australia,AUS,2022-01-09,Daily ICU occupancy per million,12.415,Oceania,2699.0,219.0,325.0,3523.0,3.84,26177410.0
Australia,AUS,2022-01-09,Daily hospital occupancy,3523.0,Oceania,2699.0,219.0,325.0,3523.0,3.84,26177410.0
Australia,AUS,2022-01-09,Daily hospital occupancy per million,134.582,Oceania,2699.0,219.0,325.0,3523.0,3.84,26177410.0
Australia,AUS,2022-01-16,Daily ICU occupancy,411.0,Oceania,3139.0,440.0,411.0,5047.0,3.84,26177410.0
Australia,AUS,2022-01-16,Daily ICU occupancy per million,15.701,Oceania,3139.0,440.0,411.0,5047.0,3.84,26177410.0
Australia,AUS,2022-01-16,Daily hospital occupancy,5047.0,Oceania,3139.0,440.0,411.0,5047.0,3.84,26177410.0
Australia,AUS,2022-01-16,Daily hospital occupancy per million,192.8,Oceania,3139.0,440.0,411.0,5047.0,3.84,26177410.0
Australia,AUS,2022-01-23,Daily ICU occupancy,394.0,Oceania,3799.0,660.0,394.0,5173.0,3.84,26177410.0
Australia,AUS,2022-01-23,Daily ICU occupancy per million,15.051,Oceania,3799.0,660.0,394.0,5173.0,3.84,26177410.0
Australia,AUS,2022-01-23,Daily hospital occupancy,5173.0,Oceania,3799.0,660.0,394.0,5173.0,3.84,26177410.0
Australia,AUS,2022-01-23,Daily hospital occupancy per million,197.613,Oceania,3799.0,660.0,394.0,5173.0,3.84,26177410.0
Australia,AUS,2022-01-30,Daily ICU occupancy,371.0,Oceania,4469.0,670.0,371.0,4947.0,3.84,26177410.0
Australia,AUS,2022-01-30,Daily ICU occupancy per million,14.173,Oceania,4469.0,670.0,371.0,4947.0,3.84,26177410.0
Australia,AUS,2022-01-30,Daily hospital occupancy,4947.0,Oceania,4469.0,670.0,371.0,4947.0,3.84,26177410.0
Australia,AUS,2022-01-30,Daily hospital occupancy per million,188.98,Oceania,4469.0,670.0,371.0,4947.0,3.84,26177410.0
Australia,AUS,2022-02-06,Daily ICU occupancy,292.0,Oceania,5050.0,581.0,292.0,3914.0,3.84,26177410.0
Australia,AUS,2022-02-06,Daily ICU occupancy per million,11.155,Oceania,5050.0,581.0,292.0,3914.0,3.84,26177410.0
Australia,AUS,2022-02-06,Daily hospital occupancy,3914.0,Oceania,5050.0,581.0,292.0,3914.0,3.84,26177410.0
Australia,AUS,2022-02-06,Daily hospital occupancy per million,149.518,Oceania,5050.0,581.0,292.0,3914.0,3.84,26177410.0
Australia,AUS,2022-02-13,Daily ICU occupancy,231.0,Oceania,5486.0,436.0,231.0,3069.0,3.84,26177410.0
Australia,AUS,2022-02-13,Daily ICU occupancy per million,8.824,Oceania,5486.0,436.0,231.0,3069.0,3.84,26177410.0
Australia,AUS,2022-02-13,Daily hospital occupancy,3069.0,Oceania,5486.0,436.0,231.0,3069.0,3.84,26177410.0
Australia,AUS,2022-02-13,Daily hospital occupancy per million,117.238,Oceania,5486.0,436.0,231.0,3069.0,3.84,26177410.0
Australia,AUS,2022-02-20,Daily ICU occupancy,179.0,Oceania,5810.0,324.0,179.0,2416.0,3.84,26177410.0
Australia,AUS,2022-02-20,Daily ICU occupancy per million,6.838,Oceania,5810.0,324.0,179.0,2416.0,3.84,26177410.0
Australia,AUS,2022-02-20,Daily hospital occupancy,2416.0,Oceania,5810.0,324.0,179.0,2416.0,3.84,26177410.0
Australia,AUS,2022-02-20,Daily hospital occupancy per million,92.293,Oceania,5810.0,324.0,179.0,2416.0,3.84,26177410.0
Australia,AUS,2022-02-27,Daily ICU occupancy,136.0,Oceania,6052.0,242.0,136.0,2003.0,3.84,26177410.0
Australia,AUS,2022-02-27,Daily ICU occupancy per million,5.195,Oceania,6052.0,242.0,136.0,2003.0,3.84,26177410.0
Australia,AUS,2022-02-27,Daily hospital occupancy,2003.0,Oceania,6052.0,242.0,136.0,2003.0,3.84,26177410.0
Australia,AUS,2022-02-27,Daily hospital occupancy per million,76.516,Oceania,6052.0,242.0,136.0,2003.0,3.84,26177410.0
Australia,AUS,2022-03-06,Daily ICU occupancy,117.0,Oceania,6203.0,151.0,117.0,1809.0,3.84,26177410.0
Australia,AUS,2022-03-06,Daily ICU occupancy per million,4.47,Oceania,6203.0,151.0,117.0,1809.0,3.84,26177410.0
Australia,AUS,2022-03-06,Daily hospital occupancy,1809.0,Oceania,6203.0,151.0,117.0,1809.0,3.84,26177410.0
Australia,AUS,2022-03-06,Daily hospital occupancy per million,69.105,Oceania,6203.0,151.0,117.0,1809.0,3.84,26177410.0
Australia,AUS,2022-03-13,Daily ICU occupancy,112.0,Oceania,6343.0,140.0,112.0,1727.0,3.84,26177410.0
Australia,AUS,2022-03-13,Daily ICU occupancy per million,4.278,Oceania,6343.0,140.0,112.0,1727.0,3.84,26177410.0
Australia,AUS,2022-03-13,Daily hospital occupancy,1727.0,Oceania,6343.0,140.0,112.0,1727.0,3.84,26177410.0
Australia,AUS,2022-03-13,Daily hospital occupancy per million,65.973,Oceania,6343.0,140.0,112.0,1727.0,3.84,26177410.0
Australia,AUS,2022-03-20,Daily ICU occupancy,87.0,Oceania,6482.0,139.0,87.0,2046.0,3.84,26177410.0
Australia,AUS,2022-03-20,Daily ICU occupancy per million,3.323,Oceania,6482.0,139.0,87.0,2046.0,3.84,26177410.0
Australia,AUS,2022-03-20,Daily hospital occupancy,2046.0,Oceania,6482.0,139.0,87.0,2046.0,3.84,26177410.0
Australia,AUS,2022-03-20,Daily hospital occupancy per million,78.159,Oceania,6482.0,139.0,87.0,2046.0,3.84,26177410.0
Australia,AUS,2022-03-27,Daily ICU occupancy,113.0,Oceania,6631.0,149.0,113.0,2301.0,3.84,26177410.0
Australia,AUS,2022-03-27,Daily ICU occupancy per million,4.317,Oceania,6631.0,149.0,113.0,2301.0,3.84,26177410.0
Australia,AUS,2022-03-27,Daily hospital occupancy,2301.0,Oceania,6631.0,149.0,113.0,2301.0,3.84,26177410.0
Australia,AUS,2022-03-27,Daily hospital occupancy per million,87.9,Oceania,6631.0,149.0,113.0,2301.0,3.84,26177410.0
Australia,AUS,2022-04-03,Daily ICU occupancy,107.0,Oceania,6831.0,200.0,107.0,2699.0,3.84,26177410.0
Australia,AUS,2022-04-03,Daily ICU occupancy per million,4.087,Oceania,6831.0,200.0,107.0,2699.0,3.84,26177410.0
Australia,AUS,2022-04-03,Daily hospital occupancy,2699.0,Oceania,6831.0,200.0,107.0,2699.0,3.84,26177410.0
Australia,AUS,2022-04-03,Daily hospital occupancy per million,103.104,Oceania,6831.0,200.0,107.0,2699.0,3.84,26177410.0
Australia,AUS,2022-04-10,Daily ICU occupancy,121.0,Oceania,7029.0,198.0,121.0,3092.0,3.84,26177410.0
Australia,AUS,2022-04-10,Daily ICU occupancy per million,4.622,Oceania,7029.0,198.0,121.0,3092.0,3.84,26177410.0
Australia,AUS,2022-04-10,Daily hospital occupancy,3092.0,Oceania,7029.0,198.0,121.0,3092.0,3.84,26177410.0
Australia,AUS,2022-04-10,Daily hospital occupancy per million,118.117,Oceania,7029.0,198.0,121.0,3092.0,3.84,26177410.0
Australia,AUS,2022-04-17,Daily ICU occupancy,140.0,Oceania,7279.0,250.0,140.0,3178.0,3.84,26177410.0
Australia,AUS,2022-04-17,Daily ICU occupancy per million,5.348,Oceania,7279.0,250.0,140.0,3178.0,3.84,26177410.0
Australia,AUS,2022-04-17,Daily hospital occupancy,3178.0,Oceania,7279.0,250.0,140.0,3178.0,3.84,26177410.0
Australia,AUS,2022-04-17,Daily hospital occupancy per million,121.402,Oceania,7279.0,250.0,140.0,3178.0,3.84,26177410.0
